date,views,lang
2023-02-03,21,el
2023-02-04,10,el
2023-02-05,10,el
2023-02-06,14,el
2023-02-07,19,el
2023-02-08,15,el
2023-02-09,14,el
2023-02-10,12,el
2023-02-11,12,el
2023-02-12,12,el
2023-02-13,12,el
2023-02-14,8,el
2023-02-15,14,el
2023-02-16,14,el
2023-02-17,6,el
2023-02-18,16,el
2023-02-19,12,el
2023-02-20,12,el
2023-02-21,7,el
2023-02-22,20,el
2023-02-23,18,el
2023-02-24,7,el
2023-02-25,14,el
2023-02-26,16,el
2023-02-27,15,el
2023-02-28,14,el
2023-03-01,9,el
2023-03-02,19,el
2023-03-03,18,el
2023-03-04,15,el
2023-03-05,11,el
2023-03-06,14,el
2023-03-07,20,el
2023-03-08,5,el
2023-03-09,10,el
2023-03-10,13,el
2023-03-11,9,el
2023-03-12,8,el
2023-03-13,16,el
2023-03-14,10,el
2023-03-15,8,el
2023-03-16,14,el
2023-03-17,18,el
2023-03-18,7,el
2023-03-19,22,el
2023-03-20,19,el
2023-03-21,10,el
2023-03-22,20,el
2023-03-23,18,el
2023-03-24,4,el
2023-03-25,9,el
2023-03-26,9,el
2023-03-27,15,el
2023-03-28,17,el
2023-03-29,17,el
2023-03-30,15,el
2023-03-31,10,el
2023-04-01,11,el
2023-04-02,12,el
2023-04-03,7,el
2023-04-04,14,el
2023-04-05,12,el
2023-04-06,15,el
2023-04-07,15,el
2023-04-08,13,el
2023-04-09,13,el
2023-04-10,19,el
2023-04-11,8,el
2023-04-12,17,el
2023-04-13,3,el
2023-04-14,14,el
2023-04-15,7,el
2023-04-16,6,el
2023-04-17,6,el
2023-04-18,8,el
2023-04-19,17,el
2023-04-20,12,el
2023-04-21,7,el
2023-04-22,11,el
2023-04-23,18,el
2023-04-24,7,el
2023-04-25,15,el
2023-04-26,16,el
2023-04-27,16,el
2023-04-28,10,el
2023-04-29,7,el
2023-04-30,10,el
2023-05-01,10,el
2023-05-02,10,el
2023-05-03,12,el
2023-05-04,6,el
2023-05-05,9,el
2023-05-06,8,el
2023-05-07,12,el
2023-05-08,8,el
2023-05-09,11,el
2023-05-10,11,el
2023-05-11,15,el
2023-05-12,10,el
2023-05-13,13,el
2023-05-14,20,el
2023-05-15,6,el
2023-05-16,17,el
2023-05-17,15,el
2023-05-18,10,el
2023-05-19,11,el
2023-05-20,11,el
2023-05-21,6,el
2023-05-22,9,el
2023-05-23,14,el
2023-05-24,5,el
2023-05-25,9,el
2023-05-26,8,el
2023-05-27,6,el
2023-05-28,10,el
2023-05-29,10,el
2023-05-30,28,el
2023-05-31,10,el
2023-06-01,10,el
2023-06-02,15,el
2023-06-03,8,el
2023-06-04,16,el
2023-06-05,10,el
2023-06-06,9,el
2023-06-07,13,el
2023-06-08,12,el
2023-06-09,10,el
2023-06-10,11,el
2023-06-11,13,el
2023-06-12,11,el
2023-06-13,11,el
2023-06-14,17,el
2023-06-15,2,el
2023-06-16,15,el
2023-06-17,24,el
2023-06-18,17,el
2023-06-19,8,el
2023-06-20,9,el
2023-06-21,12,el
2023-06-22,10,el
2023-06-23,10,el
2023-06-24,10,el
2023-06-25,14,el
2023-06-26,14,el
2023-06-27,22,el
2023-06-28,8,el
2023-06-29,9,el
2023-06-30,11,el
2023-07-01,10,el
2023-07-02,9,el
2023-07-03,8,el
2023-07-04,7,el
2023-07-05,9,el
2023-07-06,112,el
2023-07-07,17,el
2023-07-08,12,el
2023-07-09,19,el
2023-07-10,11,el
2023-07-11,14,el
2023-07-12,18,el
2023-07-13,10,el
2023-07-14,11,el
2023-07-15,6,el
2023-07-16,7,el
2023-07-17,17,el
2023-07-18,14,el
2023-07-19,7,el
2023-07-20,14,el
2023-07-21,11,el
2023-07-22,11,el
2023-07-23,9,el
2023-07-24,16,el
2023-07-25,7,el
2023-07-26,16,el
2023-07-27,9,el
2023-07-28,5,el
2023-07-29,20,el
2023-07-30,16,el
2023-07-31,17,el
2023-08-01,9,el
2023-08-02,7,el
2023-08-03,18,el
2023-08-04,9,el
2023-08-05,21,el
2023-08-06,16,el
2023-08-07,12,el
2023-08-08,5,el
2023-08-09,21,el
2023-08-10,31,el
2023-08-11,12,el
2023-08-12,12,el
2023-08-13,11,el
2023-08-14,10,el
2023-08-15,13,el
2023-08-16,7,el
2023-08-17,25,el
2023-08-18,15,el
2023-08-19,16,el
2023-08-20,18,el
2023-08-21,11,el
2023-08-22,18,el
2023-08-23,21,el
2023-08-24,15,el
2023-08-25,16,el
2023-08-26,12,el
2023-08-27,15,el
2023-08-28,17,el
2023-08-29,14,el
2023-08-30,17,el
2023-08-31,8,el
2023-09-01,15,el
2023-09-02,11,el
2023-09-03,13,el
2023-09-04,8,el
2023-09-05,11,el
2023-09-06,15,el
2023-09-07,16,el
2023-09-08,11,el
2023-09-09,8,el
2023-09-10,7,el
2023-09-11,22,el
2023-09-12,14,el
2023-09-13,10,el
2023-09-14,11,el
2023-09-15,19,el
2023-09-16,6,el
2023-09-17,16,el
2023-09-18,12,el
2023-09-19,15,el
2023-09-20,20,el
2023-09-21,62,el
2023-09-22,48,el
2023-09-23,31,el
2023-09-24,34,el
2023-09-25,40,el
2023-09-26,29,el
2023-09-27,37,el
2023-09-28,59,el
2023-09-29,73,el
2023-09-30,35,el
2023-10-01,32,el
2023-10-02,23,el
2023-10-03,17,el
2023-10-04,21,el
2023-10-05,20,el
2023-10-06,28,el
2023-10-07,10,el
2023-10-08,24,el
2023-10-09,64,el
2023-10-10,25,el
2023-10-11,34,el
2023-10-12,28,el
2023-10-13,17,el
2023-10-14,20,el
2023-10-15,18,el
2023-10-16,18,el
2023-10-17,24,el
2023-10-18,36,el
2023-10-19,14,el
2023-10-20,19,el
2023-10-21,20,el
2023-10-22,11,el
2023-10-23,17,el
2023-10-24,28,el
2023-10-25,21,el
2023-10-26,25,el
2023-10-27,19,el
2023-10-28,18,el
2023-10-29,24,el
2023-10-30,15,el
2023-10-31,16,el
2023-11-01,27,el
2023-11-02,100,el
2023-11-03,17,el
2023-11-04,22,el
2023-11-05,33,el
2023-11-06,21,el
2023-11-07,21,el
2023-11-08,18,el
2023-11-09,12,el
2023-11-10,20,el
2023-11-11,23,el
2023-11-12,24,el
2023-11-13,19,el
2023-11-14,28,el
2023-11-15,21,el
2023-11-16,21,el
2023-11-17,16,el
2023-11-18,21,el
2023-11-19,24,el
2023-11-20,12,el
2023-11-21,24,el
2023-11-22,29,el
2023-11-23,21,el
2023-11-24,16,el
2023-11-25,19,el
2023-11-26,10,el
2023-11-27,11,el
2023-11-28,13,el
2023-11-29,19,el
2023-11-30,10,el
2023-12-01,16,el
2023-12-02,17,el
2023-12-03,18,el
2023-12-04,17,el
2023-12-05,27,el
2023-12-06,14,el
2023-12-07,18,el
2023-12-08,29,el
2023-12-09,20,el
2023-12-10,17,el
2023-12-11,8,el
2023-12-12,20,el
2023-12-13,23,el
2023-12-14,58,el
2023-12-15,89,el
2023-12-16,43,el
2023-12-17,43,el
2023-12-18,21,el
2023-12-19,35,el
2023-12-20,31,el
2023-12-21,20,el
2023-12-22,21,el
2023-12-23,20,el
2023-12-24,146,el
2023-12-25,13,el
2023-12-26,21,el
2023-12-27,28,el
2023-12-28,24,el
2023-12-29,8,el
2023-12-30,19,el
2023-12-31,13,el
2024-01-01,11,el
2024-01-02,23,el
2024-01-03,13,el
2024-01-04,20,el
2024-01-05,23,el
2024-01-06,24,el
2024-01-07,25,el
2024-01-08,30,el
2024-01-09,27,el
2024-01-10,30,el
2024-01-11,23,el
2024-01-12,26,el
2024-01-13,33,el
2024-01-14,38,el
2024-01-15,28,el
2024-01-16,38,el
2024-01-17,24,el
2024-01-18,52,el
2024-01-19,42,el
2024-01-20,48,el
2024-01-21,56,el
2024-01-22,45,el
2024-01-23,37,el
2024-01-24,35,el
2024-01-25,25,el
2024-01-26,21,el
2024-01-27,44,el
2024-01-28,30,el
2024-01-29,25,el
2024-01-30,26,el
2024-01-31,62,el
2024-02-01,31,el
2024-02-02,16,el
2024-02-03,11,el
2024-02-04,18,el
2024-02-05,23,el
2024-02-06,25,el
2024-02-07,13,el
2024-02-08,18,el
2024-02-09,15,el
2024-02-10,15,el
2024-02-11,34,el
2024-02-12,38,el
2024-02-13,18,el
2024-02-14,29,el
2024-02-15,23,el
2024-02-16,35,el
2024-02-17,24,el
2024-02-18,22,el
2024-02-19,23,el
2024-02-20,20,el
2024-02-21,22,el
2024-02-22,24,el
2024-02-23,15,el
2024-02-24,9,el
2024-02-25,31,el
2024-02-26,42,el
2024-02-27,26,el
2024-02-28,17,el
2024-02-29,23,el
2024-03-01,16,el
2024-03-02,17,el
2024-03-03,26,el
2024-03-04,31,el
2024-03-05,28,el
2024-03-06,20,el
2024-03-07,25,el
2024-03-08,19,el
2024-03-09,18,el
2024-03-10,22,el
2024-03-11,17,el
2024-03-12,10,el
2024-03-13,19,el
2024-03-14,19,el
2024-03-15,20,el
2024-03-16,26,el
2024-03-17,16,el
2024-03-18,17,el
2024-03-19,23,el
2024-03-20,22,el
2024-03-21,20,el
2024-03-22,22,el
2024-03-23,16,el
2024-03-24,16,el
2024-03-25,28,el
2024-03-26,20,el
2024-03-27,13,el
2024-03-28,20,el
2024-03-29,23,el
2024-03-30,33,el
2024-03-31,18,el
2024-04-01,18,el
2024-04-02,16,el
2024-04-03,13,el
2024-04-04,18,el
2024-04-05,14,el
2024-04-06,26,el
2024-04-07,26,el
2024-04-08,23,el
2024-04-09,23,el
2024-04-10,12,el
2024-04-11,14,el
2024-04-12,15,el
2024-04-13,12,el
2024-04-14,8,el
2024-04-15,13,el
2024-04-16,10,el
2024-04-17,14,el
2024-04-18,23,el
2024-04-19,12,el
2024-04-20,14,el
2024-04-21,15,el
2024-04-22,31,el
2024-04-23,27,el
2024-04-24,21,el
2024-04-25,26,el
2024-04-26,50,el
2024-04-27,17,el
2024-04-28,21,el
2024-04-29,14,el
2024-04-30,9,el
2024-05-01,15,el
2024-05-02,23,el
2024-05-03,18,el
2024-05-04,40,el
2024-05-05,18,el
2024-05-06,24,el
2024-05-07,15,el
2024-05-08,19,el
2024-05-09,20,el
2024-05-10,19,el
2024-05-11,16,el
2024-05-12,16,el
2024-05-13,24,el
2024-05-14,29,el
2024-05-15,21,el
2024-05-16,21,el
2024-05-17,21,el
2024-05-18,26,el
2024-05-19,19,el
2024-05-20,18,el
2024-05-21,10,el
2024-05-22,12,el
2024-05-23,9,el
2024-05-24,40,el
2024-05-25,26,el
2024-05-26,20,el
2024-05-27,19,el
2024-05-28,18,el
2024-05-29,17,el
2024-05-30,9,el
2024-05-31,10,el
2024-06-01,8,el
2024-06-02,13,el
2024-06-03,12,el
2024-06-04,16,el
2024-06-05,14,el
2024-06-06,17,el
2024-06-07,11,el
2024-06-08,14,el
2024-06-09,13,el
2024-06-10,9,el
2024-06-11,18,el
2024-06-12,7,el
2024-06-13,11,el
2024-06-14,9,el
2024-06-15,8,el
2024-06-16,14,el
2024-06-17,12,el
2024-06-18,5,el
2024-06-19,26,el
2024-06-20,9,el
2024-06-21,13,el
2024-06-22,8,el
2024-06-23,10,el
2024-06-24,18,el
2024-06-25,13,el
2024-06-26,9,el
2024-06-27,16,el
2024-06-28,25,el
2024-06-29,16,el
2024-06-30,14,el
2024-07-01,16,el
2024-07-02,14,el
2024-07-03,7,el
2024-07-04,9,el
2024-07-05,14,el
2024-07-06,20,el
2024-07-07,12,el
2024-07-08,15,el
2024-07-09,11,el
2024-07-10,24,el
2024-07-11,14,el
2024-07-12,7,el
2024-07-13,12,el
2024-07-14,12,el
2024-07-15,8,el
2024-07-16,16,el
2024-07-17,7,el
2024-07-18,8,el
2024-07-19,18,el
2024-07-20,14,el
2024-07-21,6,el
2024-07-22,12,el
2024-07-23,14,el
2024-07-24,9,el
2024-07-25,8,el
2024-07-26,14,el
2024-07-27,9,el
2024-07-28,7,el
2024-07-29,15,el
2024-07-30,17,el
2024-07-31,10,el
2024-08-01,11,el
2024-08-02,7,el
2024-08-03,14,el
2024-08-04,8,el
2024-08-05,14,el
2024-08-06,9,el
2024-08-07,3,el
2024-08-08,17,el
2024-08-09,12,el
2024-08-10,9,el
2024-08-11,4,el
2024-08-12,11,el
2024-08-13,11,el
2024-08-14,10,el
2024-08-15,9,el
2024-08-16,6,el
2024-08-17,6,el
2024-08-18,16,el
2024-08-19,15,el
2024-08-20,21,el
2024-08-21,15,el
2024-08-22,14,el
2024-08-23,26,el
2024-08-24,7,el
2024-08-25,16,el
2024-08-26,11,el
2024-08-27,4,el
2024-08-28,14,el
2024-08-29,20,el
2024-08-30,10,el
2024-08-31,9,el
2024-09-01,12,el
2024-09-02,108,el
2024-09-03,21,el
2024-09-04,15,el
2024-09-05,9,el
2024-09-06,9,el
2024-09-07,6,el
2024-09-08,8,el
2024-09-09,12,el
2024-09-10,18,el
2024-09-11,11,el
2024-09-12,9,el
2024-09-13,14,el
2024-09-14,18,el
2024-09-15,5,el
2024-09-16,15,el
2024-09-17,9,el
2024-09-18,16,el
2024-09-19,16,el
2024-09-20,13,el
2024-09-21,16,el
2024-09-22,13,el
2024-09-23,14,el
2024-09-24,14,el
2024-09-25,10,el
2024-09-26,10,el
2024-09-27,22,el
2024-09-28,17,el
2024-09-29,18,el
2024-09-30,30,el
2024-10-01,22,el
2024-10-02,25,el
2024-10-03,19,el
2024-10-04,14,el
2024-10-05,13,el
2024-10-06,10,el
2024-10-07,24,el
2024-10-08,13,el
2024-10-09,16,el
2024-10-10,11,el
2024-10-11,9,el
2024-10-12,9,el
2024-10-13,13,el
2024-10-14,11,el
2024-10-15,18,el
2024-10-16,14,el
2024-10-17,10,el
2024-10-18,15,el
2024-10-19,32,el
2024-10-20,17,el
2024-10-21,17,el
2024-10-22,11,el
2024-10-23,17,el
2024-10-24,21,el
2024-10-25,30,el
2024-10-26,13,el
2024-10-27,12,el
2024-10-28,14,el
2024-10-29,21,el
2024-10-30,17,el
2024-10-31,13,el
2024-11-01,14,el
2024-11-02,11,el
2024-11-03,18,el
2024-11-04,17,el
2024-11-05,11,el
2024-11-06,11,el
2024-11-07,22,el
2024-11-08,21,el
2024-11-09,17,el
2024-11-10,21,el
2024-11-11,16,el
2024-11-12,18,el
2024-11-13,20,el
2024-11-14,15,el
2024-11-15,9,el
2024-11-16,15,el
2024-11-17,15,el
2024-11-18,18,el
2024-11-19,18,el
2024-11-20,15,el
2024-11-21,24,el
2024-11-22,10,el
2024-11-23,18,el
2024-11-24,10,el
2024-11-25,23,el
2024-11-26,16,el
2024-11-27,12,el
2024-11-28,12,el
2024-11-29,16,el
2024-11-30,15,el
2024-12-01,20,el
2024-12-02,23,el
2024-12-03,18,el
2024-12-04,19,el
2024-12-05,19,el
2024-12-06,35,el
2024-12-07,19,el
2024-12-08,15,el
2024-12-09,19,el
2024-12-10,13,el
2024-12-11,13,el
2024-12-12,11,el
2024-12-13,14,el
2024-12-14,23,el
2024-12-15,22,el
2024-12-16,21,el
2024-12-17,19,el
2024-12-18,5,el
2024-12-19,17,el
2024-12-20,12,el
2024-12-21,20,el
2024-12-22,20,el
2024-12-23,20,el
2024-12-24,21,el
2024-12-25,11,el
2024-12-26,13,el
2024-12-27,12,el
2024-12-28,15,el
2024-12-29,19,el
2024-12-30,14,el
2024-12-31,7,el
2025-01-01,15,el
2025-01-02,19,el
2025-01-03,12,el
2025-01-04,13,el
2025-01-05,15,el
2025-01-06,20,el
2025-01-07,18,el
2025-01-08,10,el
2025-01-09,12,el
2025-01-10,22,el
2025-01-11,21,el
2025-01-12,14,el
2025-01-13,19,el
2025-01-14,12,el
2025-01-15,28,el
2025-01-16,22,el
2025-01-17,37,el
2025-01-18,31,el
2025-01-19,65,el
2025-01-20,29,el
2025-01-21,18,el
2025-01-22,52,el
2025-01-23,33,el
2025-01-24,17,el
2025-01-25,16,el
2025-01-26,31,el
2025-01-27,22,el
2025-01-28,31,el
2025-01-29,18,el
2025-01-30,36,el
2025-01-31,15,el
2025-02-01,20,el
2025-02-02,16,el
2025-02-03,24,el
2025-02-04,24,el
2025-02-05,23,el
2025-02-06,14,el
2025-02-07,15,el
2025-02-08,17,el
2025-02-09,22,el
2025-02-10,13,el
2025-02-11,21,el
2025-02-12,13,el
2025-02-13,24,el
2025-02-14,22,el
2025-02-15,29,el
2025-02-16,22,el
2025-02-17,23,el
2025-02-18,30,el
2025-02-19,35,el
2025-02-20,24,el
2025-02-21,24,el
2025-02-22,28,el
2025-02-23,26,el
2025-02-24,59,el
2025-02-25,38,el
2025-02-26,38,el
2025-02-27,32,el
2025-02-28,33,el
2025-03-01,21,el
2025-03-02,24,el
2025-03-03,23,el
2025-03-04,21,el
2025-03-05,29,el
2025-03-06,38,el
2025-03-07,26,el
2025-03-08,26,el
2025-03-09,25,el
2025-03-10,22,el
2025-03-11,29,el
2025-03-12,21,el
2025-03-13,33,el
2025-03-14,26,el
2025-03-15,20,el
2025-03-16,40,el
2025-03-17,25,el
2025-03-18,35,el
2025-03-19,46,el
2025-03-20,27,el
2025-03-21,30,el
2025-03-22,29,el
2025-03-23,57,el
2025-03-24,96,el
2025-03-25,157,el
2025-03-26,190,el
2025-03-27,190,el
2025-03-28,162,el
2025-03-29,123,el
2025-03-30,133,el
2025-03-31,95,el
2025-04-01,103,el
2025-04-02,57,el
2025-04-03,69,el
2025-04-04,52,el
2025-04-05,56,el
2025-04-06,72,el
2025-04-07,53,el
2025-04-08,61,el
2025-04-09,42,el
2025-04-10,48,el
2025-04-11,37,el
2025-04-12,40,el
2025-04-13,57,el
2025-04-14,43,el
2025-04-15,46,el
2025-04-16,25,el
2025-04-17,34,el
2025-04-18,25,el
2025-04-19,26,el
2025-04-20,35,el
2025-04-21,44,el
2025-04-22,44,el
2025-04-23,36,el
2025-04-24,32,el
2025-04-25,50,el
2025-04-26,33,el
2025-04-27,39,el
2025-04-28,46,el
2025-04-29,41,el
2025-04-30,33,el
2025-05-01,42,el
2025-05-02,33,el
2025-05-03,21,el
2025-05-04,24,el
2025-05-05,26,el
2025-05-06,32,el
2025-05-07,31,el
2025-05-08,34,el
2025-05-09,41,el
2025-05-10,25,el
2025-05-11,28,el
2025-05-12,25,el
2025-05-13,25,el
2025-05-14,21,el
2025-05-15,23,el
2025-05-16,33,el
2025-05-17,28,el
2025-05-18,30,el
2025-05-19,30,el
2025-05-20,27,el
2025-05-21,32,el
2025-05-22,19,el
2025-05-23,40,el
2025-05-24,25,el
2025-05-25,32,el
2025-05-26,25,el
2025-05-27,24,el
2025-05-28,19,el
2025-05-29,23,el
2025-05-30,12,el
2025-05-31,12,el
2025-06-01,22,el
2025-06-02,23,el
2025-06-03,19,el
2025-06-04,24,el
2025-06-05,22,el
2025-06-06,23,el
2025-06-07,18,el
2025-06-08,16,el
2025-06-09,10,el
2025-06-10,18,el
2025-06-11,22,el
2025-06-12,11,el
2025-06-13,10,el
2025-06-14,13,el
2025-06-15,14,el
2025-06-16,13,el
2025-06-17,17,el
2025-06-18,9,el
2025-06-19,8,el
2025-06-20,18,el
2025-06-21,12,el
2025-06-22,8,el
2025-06-23,10,el
2025-06-24,11,el
2025-06-25,16,el
2025-06-26,14,el
2025-06-27,17,el
2025-06-28,8,el
2025-06-29,10,el
2025-06-30,7,el
2025-07-01,6,el
2025-07-02,14,el
2025-07-03,15,el
2025-07-04,13,el
2025-07-05,13,el
2025-07-06,16,el
2025-07-07,12,el
2025-07-08,11,el
2025-07-09,18,el
2025-07-10,12,el
2025-07-11,7,el
2025-07-12,11,el
2025-07-13,9,el
2025-07-14,12,el
2025-07-15,9,el
2025-07-16,5,el
2025-07-17,12,el
2025-07-18,14,el
2025-07-19,9,el
2025-07-20,13,el
2025-07-21,18,el
2025-07-22,7,el
2025-07-23,20,el
2025-07-24,17,el
2025-07-25,15,el
2025-07-26,13,el
2025-07-27,18,el
2025-07-28,11,el
2025-07-29,17,el
2025-07-30,16,el
2025-07-31,11,el
2025-08-01,10,el
2025-08-02,16,el
2025-08-03,20,el
2025-08-04,16,el
2025-08-05,11,el
2025-08-06,16,el
2025-08-07,7,el
2025-08-08,18,el
2025-08-09,16,el
2025-08-10,12,el
2025-08-11,17,el
2025-08-12,19,el
2025-08-13,15,el
2025-08-14,9,el
2025-08-15,14,el
2025-08-16,8,el
2025-08-17,12,el
2025-08-18,8,el
2025-08-19,12,el
2025-08-20,7,el
2025-08-21,13,el
2025-08-22,33,el
2025-08-23,8,el
2025-08-24,15,el
2025-08-25,9,el
2025-08-26,11,el
2025-08-27,6,el
2025-08-28,17,el
2025-08-29,9,el
2025-08-30,16,el
2025-08-31,9,el
2025-09-01,11,el
2025-09-02,15,el
2025-09-03,17,el
2025-09-04,22,el
2025-09-05,12,el
2025-09-06,12,el
2025-09-07,12,el
2025-09-08,8,el
2025-09-09,20,el
2025-09-10,10,el
2025-09-11,7,el
2025-09-12,7,el
2025-09-13,16,el
2025-09-14,14,el
2025-09-15,12,el
2025-09-16,8,el
2025-09-17,16,el
2025-09-18,19,el
2025-09-19,15,el
2025-09-20,5,el
2025-09-21,12,el
2025-09-22,13,el
2025-09-23,9,el
2025-09-24,11,el
2025-09-25,13,el
2025-09-26,9,el
2025-09-27,13,el
2025-09-28,12,el
2025-09-29,8,el
2025-09-30,14,el
2025-10-01,27,el
2025-10-02,11,el
2025-10-03,12,el
2025-10-04,15,el
2025-10-05,13,el
2025-10-06,7,el
2025-10-07,5,el
2025-10-08,8,el
2025-10-09,29,el
2025-10-10,19,el
2025-10-11,25,el
2025-10-12,15,el
2025-10-13,40,el
2025-10-14,41,el
2025-10-15,18,el
2025-10-16,29,el
2025-10-17,23,el
2025-10-18,35,el
2025-10-19,24,el
2025-10-20,30,el
2025-10-21,23,el
2025-10-22,28,el
2025-10-23,29,el
2025-10-24,33,el
2025-10-25,25,el
2025-10-26,22,el
2025-10-27,22,el
2025-10-28,16,el
2025-10-29,22,el
2025-10-30,22,el
2025-10-31,17,el
2025-11-01,13,el
2025-11-02,15,el
2025-11-03,17,el
2025-11-04,16,el
2025-11-05,23,el
2025-11-06,8,el
2025-11-07,15,el
2025-11-08,13,el
2025-11-09,12,el
2025-11-10,11,el
2025-11-11,14,el
2025-11-12,3,el
2025-11-13,10,el
2025-11-14,3,el
2025-11-15,7,el
2025-11-16,12,el
2025-11-17,8,el
2025-11-18,1,el
2025-11-19,3,el
2025-11-20,5,el
2025-11-21,9,el
2025-11-22,11,el
2025-11-23,15,el
2025-11-24,18,el
2025-11-25,3,el
2025-11-26,10,el
2025-11-27,5,el
2025-11-28,5,el
2025-11-29,9,el
2025-11-30,13,el
2025-12-01,3,el
2025-12-02,9,el
2025-12-03,8,el
2025-12-04,11,el
2025-12-05,8,el
2025-12-06,9,el
2025-12-07,16,el
2025-12-08,12,el
2025-12-09,10,el
2025-12-10,7,el
2025-12-11,9,el
2025-12-12,12,el
2025-12-13,14,el
2025-12-14,3,el
2025-12-15,14,el
2025-12-16,10,el
2025-12-17,14,el
2025-12-18,11,el
2025-12-19,14,el
2025-12-20,8,el
2025-12-21,9,el
2025-12-22,7,el
2025-12-23,2,el
2025-12-24,5,el
2025-12-25,15,el
2025-12-26,6,el
2025-12-27,11,el
2025-12-28,15,el
2025-12-29,7,el
2025-12-30,3,el
2025-12-31,5,el
2026-01-01,8,el
2026-01-02,4,el
2026-01-03,8,el
2026-01-04,10,el
2026-01-05,4,el
2026-01-06,8,el
2026-01-07,7,el
2026-01-08,4,el
2026-01-09,11,el
2026-01-10,11,el
2026-01-11,6,el
2026-01-12,2,el
2026-01-13,8,el
2026-01-14,6,el
2026-01-15,2,el
2026-01-16,5,el
2026-01-17,9,el
2026-01-18,3,el
2026-01-19,7,el
2026-01-20,9,el
2026-01-21,11,el
2026-01-22,10,el
2026-01-23,7,el
2026-01-24,7,el
2026-01-25,11,el
2026-01-26,9,el
2026-01-27,10,el
2026-01-28,10,el
2026-01-29,10,el
2026-01-30,6,el
2026-01-31,6,el
2026-02-01,6,el
2026-02-02,5,el
2026-02-03,3,el
2026-02-04,8,el
2026-02-05,11,el
2026-02-06,6,el
2026-02-07,6,el
2026-02-08,5,el
2026-02-09,9,el
2026-02-10,12,el
2026-02-11,1,el
2026-02-12,10,el
2026-02-13,5,el
2026-02-14,5,el
2026-02-15,4,el
2026-02-16,4,el
2026-02-17,8,el
2026-02-18,3,el
2026-02-19,4,el
2026-02-20,4,el
2026-02-21,6,el
2026-02-22,11,el
2026-02-23,6,el
2026-02-24,4,el
2026-02-25,3,el
2026-02-26,9,el
2026-02-27,5,el
2026-02-28,4,el
2026-03-01,5,el
2026-03-02,6,el
2026-03-03,8,el
2026-03-04,6,el
2026-03-05,12,el
2026-03-06,12,el
2026-03-07,7,el
2026-03-08,20,el
2026-03-09,12,el
2026-03-10,9,el
2026-03-11,11,el
2026-03-12,19,el
2026-03-13,7,el
2026-03-14,12,el
2026-03-15,7,el
2026-03-16,3,el
2026-03-17,21,el
2026-03-18,9,el
2026-03-19,13,el
2026-03-20,11,el
2026-03-21,20,el
2026-03-22,7,el
2026-03-23,9,el
2026-03-24,9,el
2026-03-25,6,el
2026-03-26,5,el
2026-03-27,11,el
2026-03-28,7,el
2026-03-29,9,el
2026-03-30,5,el
2026-03-31,3,el
2026-04-01,10,el
2026-04-02,5,el
2026-04-03,10,el
2026-04-04,7,el
2026-04-05,5,el
2026-04-06,5,el
2026-04-07,4,el
2026-04-08,4,el
2026-04-09,5,el
2026-04-10,11,el
2026-04-11,3,el
2026-04-12,4,el
2026-04-13,8,el
2026-04-14,6,el
2026-04-15,5,el
2022-01-01,237,es
2022-01-02,272,es
2022-01-03,300,es
2022-01-04,399,es
2022-01-05,365,es
2022-01-06,334,es
2022-01-07,368,es
2022-01-08,463,es
2022-01-09,2466,es
2022-01-10,383,es
2022-01-11,385,es
2022-01-12,407,es
2022-01-13,411,es
2022-01-14,355,es
2022-01-15,289,es
2022-01-16,313,es
2022-01-17,385,es
2022-01-18,453,es
2022-01-19,370,es
2022-01-20,406,es
2022-01-21,394,es
2022-01-22,326,es
2022-01-23,299,es
2022-01-24,400,es
2022-01-25,403,es
2022-01-26,374,es
2022-01-27,434,es
2022-01-28,373,es
2022-01-29,289,es
2022-01-30,321,es
2022-01-31,386,es
2022-02-01,385,es
2022-02-02,403,es
2022-02-03,432,es
2022-02-04,342,es
2022-02-05,289,es
2022-02-06,293,es
2022-02-07,395,es
2022-02-08,380,es
2022-02-09,394,es
2022-02-10,382,es
2022-02-11,399,es
2022-02-12,342,es
2022-02-13,316,es
2022-02-14,362,es
2022-02-15,469,es
2022-02-16,420,es
2022-02-17,413,es
2022-02-18,431,es
2022-02-19,354,es
2022-02-20,291,es
2022-02-21,431,es
2022-02-22,412,es
2022-02-23,413,es
2022-02-24,410,es
2022-02-25,341,es
2022-02-26,347,es
2022-02-27,364,es
2022-02-28,518,es
2022-03-01,498,es
2022-03-02,440,es
2022-03-03,508,es
2022-03-04,446,es
2022-03-05,380,es
2022-03-06,357,es
2022-03-07,460,es
2022-03-08,474,es
2022-03-09,493,es
2022-03-10,445,es
2022-03-11,470,es
2022-03-12,416,es
2022-03-13,372,es
2022-03-14,490,es
2022-03-15,476,es
2022-03-16,437,es
2022-03-17,474,es
2022-03-18,419,es
2022-03-19,317,es
2022-03-20,342,es
2022-03-21,409,es
2022-03-22,402,es
2022-03-23,384,es
2022-03-24,464,es
2022-03-25,349,es
2022-03-26,341,es
2022-03-27,275,es
2022-03-28,370,es
2022-03-29,360,es
2022-03-30,399,es
2022-03-31,359,es
2022-04-01,347,es
2022-04-02,267,es
2022-04-03,246,es
2022-04-04,354,es
2022-04-05,454,es
2022-04-06,385,es
2022-04-07,378,es
2022-04-08,636,es
2022-04-09,383,es
2022-04-10,256,es
2022-04-11,424,es
2022-04-12,303,es
2022-04-13,274,es
2022-04-14,278,es
